run_id,name,state,created_at,heartbeat_at,url,group,job_type,sweep_id,tags
1tedpz00,hv_double_line_90kv__y_fault_location__cnn_regressor__W10ms,finished,2026-02-12T15:41:44Z,2026-02-12T15:43:07Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/1tedpz00,,,,[]
4a7v9tkz,hv_double_line_90kv__y_fault_class__rnn_classifier__W30ms,finished,2026-02-12T15:42:06Z,2026-02-12T16:00:47Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/4a7v9tkz,,,,[]
6uktrftq,hv_double_line_90kv__y_fault_class__rnn_classifier__W40ms,finished,2026-02-12T15:42:06Z,2026-02-12T16:42:17Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/6uktrftq,,,,[]
v78qadxn,hv_double_line_90kv__y_fault_class__rnn_classifier__W50ms,finished,2026-02-12T15:42:06Z,2026-02-12T17:40:11Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/v78qadxn,,,,[]
emx48yqy,hv_double_line_90kv__y_fault_class__tft_classifier__W50ms,finished,2026-02-12T15:43:08Z,2026-02-12T20:12:55Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/emx48yqy,,,,[]
fk1r2fj6,hv_double_line_90kv__y_fault_location__cnn_lstm_regressor__W10ms,finished,2026-02-12T15:43:14Z,2026-02-12T15:44:54Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/fk1r2fj6,,,,[]
ffb1ag81,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W30ms,finished,2026-02-12T15:43:25Z,2026-02-12T17:25:37Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ffb1ag81,,,,[]
pbifh00j,hv_double_line_90kv__y_fault_location__dilated_cnn_regressor__W10ms,finished,2026-02-12T15:45:01Z,2026-02-12T15:46:36Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/pbifh00j,,,,[]
dr3v7b59,hv_double_line_90kv__y_fault_location__gru_regressor__W10ms,finished,2026-02-12T15:46:43Z,2026-02-12T15:47:35Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/dr3v7b59,,,,[]
vxaeccjn,hv_double_line_90kv__y_fault_location__inceptiontime_regressor__W10ms,finished,2026-02-12T15:47:42Z,2026-02-12T15:50:16Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/vxaeccjn,,,,[]
mylonmco,hv_double_line_90kv__y_fault_location__lstm_regressor__W10ms,finished,2026-02-12T15:50:24Z,2026-02-12T15:51:58Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/mylonmco,,,,[]
5oru3jsp,hv_double_line_90kv__y_fault_location__rnn_regressor__W10ms,finished,2026-02-12T15:52:06Z,2026-02-12T15:53:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/5oru3jsp,,,,[]
wkflnjfg,hv_double_line_90kv__y_fault_location__tcn_regressor__W10ms,finished,2026-02-12T15:53:33Z,2026-02-12T15:54:43Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/wkflnjfg,,,,[]
7dpkgzf2,hv_double_line_90kv__y_fault_location__tft_regressor__W10ms,finished,2026-02-12T15:54:50Z,2026-02-12T16:02:04Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/7dpkgzf2,,,,[]
kt47q7vd,hv_double_line_90kv__y_fault_class__tcn_classifier__W30ms,finished,2026-02-12T16:00:55Z,2026-02-12T17:51:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/kt47q7vd,,,,[]
25ivr622,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W40ms,finished,2026-02-12T16:03:22Z,2026-02-12T18:14:51Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/25ivr622,,,,[]
snqyui6j,hv_double_line_90kv__y_fault_class__tcn_classifier__W40ms,finished,2026-02-12T16:42:24Z,2026-02-12T17:45:40Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/snqyui6j,,,,[]
fa15jj80,hv_double_line_90kv__y_fault_class__lstm_classifier__W30ms,finished,2026-02-12T17:25:48Z,2026-02-12T19:13:10Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/fa15jj80,,,,[]
h078ooo0,hv_double_line_90kv__y_fault_class__tcn_classifier__W50ms,finished,2026-02-12T17:40:19Z,2026-02-12T19:53:28Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/h078ooo0,,,,[]
irmtbou2,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W50ms,finished,2026-02-12T17:46:29Z,2026-02-12T20:11:45Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/irmtbou2,,,,[]
r19rp2cx,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W50ms,finished,2026-02-12T17:52:01Z,2026-02-12T20:05:43Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/r19rp2cx,,,,[]
8pqwl1tq,hv_double_line_90kv__y_fault_class__lstm_classifier__W40ms,finished,2026-02-12T18:14:59Z,2026-02-12T19:52:45Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/8pqwl1tq,,,,[]
grqdlj22,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W40ms,finished,2026-02-12T19:15:27Z,2026-02-12T21:13:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/grqdlj22,,,,[]
4fswm732,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W30ms,finished,2026-02-12T19:15:47Z,2026-02-12T21:45:54Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/4fswm732,,,,[]
x1y0cvdt,hv_double_line_90kv__y_fault_class__cnn_classifier__W30ms,finished,2026-02-12T19:16:03Z,2026-02-12T21:31:31Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/x1y0cvdt,,,,[]
2e1cyv5b,hv_double_line_90kv__y_fault_class__cnn_classifier__W40ms,finished,2026-02-12T19:16:04Z,2026-02-12T22:12:53Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/2e1cyv5b,,,,[]
vvc3fz5o,hv_double_line_90kv__y_fault_class__cnn_classifier__W50ms,finished,2026-02-12T19:53:59Z,2026-02-12T23:36:17Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/vvc3fz5o,,,,[]
msxep1x3,hv_double_line_90kv__y_fault_line__lstm_classifier__W50ms,finished,2026-02-12T19:54:11Z,2026-02-12T20:51:19Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/msxep1x3,,,,[]
6kpi1s4w,hv_double_line_90kv__y_fault_class__gru_classifier__W50ms,finished,2026-02-12T20:05:51Z,2026-02-12T21:16:53Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/6kpi1s4w,,,,[]
3hbekbpf,hv_double_line_90kv__y_fault_class__lstm_classifier__W50ms,finished,2026-02-12T20:11:53Z,2026-02-12T22:06:21Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/3hbekbpf,,,,[]
84i3464v,hv_double_line_90kv__y_fault_class__tft_classifier__W40ms,finished,2026-02-12T20:13:04Z,2026-02-13T00:38:43Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/84i3464v,,,,[]
lzbrjz1k,hv_double_line_90kv__y_fault_line__tcn_classifier__W50ms,finished,2026-02-12T20:13:45Z,2026-02-12T20:59:04Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/lzbrjz1k,,,,[]
n7ql5o4r,hv_double_line_90kv__y_fault_line__rnn_classifier__W50ms,finished,2026-02-12T20:51:26Z,2026-02-12T21:14:00Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/n7ql5o4r,,,,[]
mcr7cadj,hv_double_line_90kv__y_fault_line__tft_classifier__W50ms,finished,2026-02-12T20:59:12Z,2026-02-12T22:53:13Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/mcr7cadj,,,,[]
s1zdv1p5,hv_double_line_90kv__y_fault_class__gru_classifier__W40ms,finished,2026-02-12T21:13:33Z,2026-02-12T22:09:19Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/s1zdv1p5,,,,[]
qwspjzci,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W30ms,finished,2026-02-12T21:31:40Z,2026-02-12T23:32:00Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/qwspjzci,,,,[]
ax5oqq42,hv_double_line_90kv__y_fault_class__gru_classifier__W30ms,finished,2026-02-12T21:46:04Z,2026-02-12T22:45:28Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ax5oqq42,,,,[]
jbhrhskn,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W40ms,finished,2026-02-12T22:13:02Z,2026-02-13T00:22:39Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/jbhrhskn,,,,[]
xltahufb,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W50ms,finished,2026-02-12T23:36:25Z,2026-02-13T02:23:42Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/xltahufb,,,,[]
sdtfexk6,hv_double_line_90kv__y_fault_class__tft_classifier__W30ms,finished,2026-02-13T00:38:53Z,2026-02-13T04:20:35Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/sdtfexk6,,,,[]
vr76wbue,hv_double_line_90kv__y_fault_class__tft_classifier__W20ms,finished,2026-02-13T04:20:44Z,2026-02-13T05:30:40Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/vr76wbue,,,,[]
aiw42u00,hv_double_line_90kv__y_fault_class__tft_classifier__W10ms,finished,2026-02-13T05:30:49Z,2026-02-13T06:13:47Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/aiw42u00,,,,[]
